,BCEnoPOS,BCECalcPOS,BCE4POS,DiceLoss,FocalLoss,TverskyLossBase,TverskyLoss25,TverskyLoss75,FocalTverskyLossBase,FocalTverskyLoss25,FocalTverskyLoss75,LogCoshDice
0,0.48750410009832945,0.7272409025360557,0.6736523403840906,0.7409201474750743,0.12758479398839614,0.7320195646846995,0.5773828029632568,0.7897060934235068,0.6600111547638389,0.5296132774914012,0.7394587117082932,0.2511110156774521
1,0.3044153294142555,0.5444198864347795,0.4768737484427059,0.6656783538706162,0.05409983282580095,0.6488043700947481,0.4750187642434064,0.7138577910030589,0.5538090765476227,0.43629805480732636,0.6551176765385796,0.20136764031999252
2,0.23995819337227764,0.47519637381329255,0.40648334341890674,0.6024304593310637,0.03965146708137849,0.5812639909632066,0.41601524282904234,0.6491449615534615,0.4747781753540039,0.3821748179547927,0.5832169757169836,0.15917148660211003
3,0.1978675959741368,0.4358564615249634,0.35252806368996115,0.5307416670462665,0.03144357638324008,0.5066729713888729,0.3683323860168457,0.5707155255710378,0.3987617843291339,0.33170486548367667,0.5039007050149581,0.12185963681515526
4,0.17169517366325154,0.3952869562541737,0.3163359919015099,0.45948261723798867,0.02548561683472465,0.4394589767736547,0.3241713292458478,0.48925071954727173,0.3258459234938902,0.2847528107026044,0.42084505452829246,0.09254379701964996
5,0.15286192736204932,0.37375200145384846,0.29074254281380596,0.400302669581245,0.02112520409419256,0.3867875547970043,0.2922246526269352,0.4142131630112143,0.2748313966919394,0.2440108893548741,0.34114248086424437,0.07232765765751109
6,0.13809426567133734,0.3601836895241457,0.27385248331462636,0.3595374892739689,0.018162218963398653,0.3410151109975927,0.2700781962450813,0.3517962378614089,0.24059180389432347,0.21162426822325764,0.27948173968230977,0.05885253057760351
7,0.12784070039496703,0.3422793132417342,0.26402072520817027,0.3223765913177939,0.016045622144113567,0.3099646112498115,0.25217140422147866,0.3072101964670069,0.2162793103386374,0.19338469207286835,0.22936998483012705,0.05071472376585007
8,0.11917265460771673,0.33328764403567596,0.24858487528913162,0.2957806622280794,0.013730101616067044,0.2867528936442207,0.2435104531400344,0.2736342374016257,0.19241020697004654,0.17336870203999913,0.19753331033622518,0.04529746380798957
9,0.11348154220510931,0.33402679071706887,0.24620907271609588,0.27377106512294097,0.012809970854398082,0.27272360465105844,0.23297775843564203,0.2545808238141677,0.18112372475511887,0.1588754373438218,0.17816048597588258,0.0387931932859561
10,0.10934086406932157,0.33428166368428397,0.23080982092548818,0.2603162071284126,0.011483207783278297,0.26059533567989573,0.2260629885336932,0.24266822197858026,0.17242632192723892,0.15214424098239226,0.16816610799116247,0.035937238813323134
11,0.10509541104821597,0.32801130238701315,0.23155606757192052,0.2527199632981244,0.010424697936019477,0.2515484164742863,0.21684184495140524,0.22829602746402516,0.1657095656675451,0.14222746123285854,0.15705610373440912,0.033011461334193457
12,0.10762502077747793,0.3161996304988861,0.22396088785984936,0.2490218772607691,0.010234514251351357,0.2491830552325529,0.21162456624648152,0.21995963769800522,0.1612535522264593,0.1336075194618281,0.14734546401921442,0.032079711775569356
13,0.10592830531737384,0.3148233908064225,0.2206694790545632,0.24152515215032241,0.009381078348002014,0.2397745602271136,0.20805969308404362,0.212357173947727,0.15683888512499192,0.12883683951462016,0.14171902134137995,0.029863705639453494
14,0.10135932704981636,0.3099808815647574,0.2168301738360349,0.23623214399113374,0.008918011917130035,0.23852255765129537,0.20429510930005243,0.21332862797905416,0.15523229013471043,0.1262462480979807,0.1342365785556681,0.028911232510033774
15,0.09520613270647385,0.31147584143806906,0.21327968292376576,0.23142047489390655,0.00818325173767174,0.23224197766360113,0.20276046851102045,0.20693327398861155,0.14656110721475937,0.12297568470239639,0.1278255200561355,0.028045095065060782
16,0.09311411792741102,0.3001243349383859,0.2100522369146347,0.2300475274815279,0.008131560129935251,0.23014775795095108,0.1995195571114035,0.20444987100713394,0.14266701831537135,0.12178178175407298,0.12717043783734827,0.027397614739396992
17,0.09116290685008555,0.29316190936986136,0.20747698668171377,0.22478016685037053,0.00754650665775818,0.22859894177492926,0.19581442019518683,0.20243563722161687,0.1405419418040444,0.11974121016614578,0.12499850813080282,0.0272577525499989
18,0.08874404605697184,0.2937398430179147,0.20406603462555828,0.2213247067788068,0.007050247643800343,0.22491451922584982,0.19290138342801263,0.19576948881149292,0.13813299992505243,0.11586882393149768,0.12303632979883868,0.02609878351144931
19,0.08906611537232119,0.2874160794650807,0.20023055286968455,0.21735717268551097,0.0069805134964339875,0.2278719334041371,0.1896979949053596,0.19522992302389705,0.13273008518359242,0.12068445849068024,0.12114139646291733,0.025803909472682896
20,0.08823663303080727,0.29634303906384635,0.19909932420534246,0.21483601191464594,0.006512220099787502,0.22355760546291575,0.18709847856970394,0.19596206090029547,0.1350916746784659,0.11415267691892736,0.11789082297507454,0.024657257010831553
21,0.08651171361698824,0.28720447596381693,0.19868566972367904,0.2142103629953721,0.006330687689649708,0.22179466135361614,0.1854269539608675,0.1935008203282076,0.1343137148548575,0.11115201781777774,0.11744476372704786,0.02401972934603691
22,0.08445101012201871,0.2835829380680533,0.19441351031555848,0.2109769617809969,0.006493930951418246,0.22134947426178875,0.1832421106450698,0.19004425231148214,0.13285347249578028,0.11176167209358777,0.1161169624503921,0.023907075471737805
23,0.08399315134567373,0.2792256325483322,0.19410213389817407,0.21290896569981294,0.0059579333345241405,0.216472047216752,0.18265696132884307,0.18991535902023315,0.13399256196092157,0.10756192400174983,0.1137676782467786,0.023443190600065625
24,0.08231074143858517,0.2789985178148045,0.19698574963737936,0.2128384183434879,0.006113108494045103,0.21254497415879192,0.18286369478001313,0.1908812593011295,0.1300691462614957,0.10580346689504735,0.11138676983468673,0.022573513800607008
25,0.08265048396937988,0.2773718868984896,0.19278795841862173,0.20961507278330185,0.005696612382855485,0.21570988963632023,0.1838547236779157,0.1905897715512444,0.12771014518597545,0.10412953837829478,0.10962023235419217,0.022837581989519736
26,0.08084511625416138,0.27380484167267294,0.19065426552996917,0.20849506294026093,0.005421101910007351,0.2160343282362994,0.18078679898205927,0.18660654390559478,0.1301963259192074,0.10235408123801737,0.11243824485470266,0.022170165663256365
27,0.08019778351573383,0.2692967513028313,0.19083053311880896,0.20640705964144537,0.005541191135040101,0.2121262094553779,0.17810438661014333,0.1912183305796455,0.13078997459481745,0.10277629293063108,0.1099174943040399,0.022948080345111734
28,0.08008779629188426,0.2716798650867799,0.1914074569940567,0.20621493634055643,0.005747179117272882,0.20886730446534998,0.17662725729100845,0.18799929057850556,0.12686755245222764,0.10053908211343429,0.10866353397860247,0.02213521586621509
29,0.07840609769610797,0.2712441796765608,0.19884280772770152,0.20427529952105353,0.006412316360236967,0.207088663297541,0.17546184974558213,0.18681194852380192,0.1258412770488683,0.10177749745986041,0.11018507840002284,0.021637965541552093
30,0.0786987849894692,0.26825346403262196,0.19119747421320746,0.2054145756889792,0.005708941176314564,0.20924192667007446,0.1735556581441094,0.18511012371848612,0.12432585831950693,0.10552363185321584,0.10856365456300623,0.021905388025676504
31,0.07903304564602234,0.2711761015302995,0.1926615685224533,0.2043961251483244,0.005227702300009482,0.21464247563306024,0.1740783593233894,0.18341548302594354,0.12554682966540842,0.10236660829361748,0.10831496382460874,0.021446505890173072
32,0.07766148141201805,0.2664837977465461,0.18822067888344035,0.2066067702629987,0.00483637848211562,0.2118462359204012,0.17208155463723576,0.17934906132080974,0.12335210731800865,0.10035550068406497,0.10470328742966932,0.021300343906178194
33,0.07722332591519636,0.26244277287932005,0.18538053509067087,0.20567491124658024,0.004831432638799443,0.20496080903445973,0.1723624537972843,0.17992178832783418,0.12246795130126617,0.09819134368615992,0.10458771489998873,0.02060632813064491
34,0.07766141961602603,0.265260002192329,0.18481388688087463,0.20385313735288732,0.004817147657056065,0.20269502962336822,0.17009058419395895,0.1802368199124056,0.12297440977657542,0.09865617445286583,0.10579932349569657,0.020596678533098278
35,0.07621502087396734,0.26526829687988057,0.1801676969317829,0.2003917694091797,0.004662455662208445,0.20431005253511317,0.17066571992986343,0.17782986865324132,0.12475410761202083,0.09730029369101804,0.10479542174760033,0.020336102803840357
36,0.07643661516554215,0.2633277879041784,0.18216842675910278,0.20078012522529154,0.004659812555045766,0.2065842397072736,0.17061861823586857,0.18030177495058844,0.12210332514608607,0.0964451625066645,0.10599970028680913,0.020790649577975273
37,0.07582631093614242,0.2589577918543535,0.17909243089311264,0.19889176943722894,0.004518746069687254,0.2008523976101595,0.17232936270096721,0.1802433448679307,0.11962029819979388,0.09533971723388224,0.10349955015322741,0.020065437180592734
38,0.07563681944328196,0.2605210954652113,0.17913085923475378,0.1985992193222046,0.004604631281622192,0.20309430010178509,0.1695893687360427,0.17943699219647577,0.11967004002893672,0.09529991623233347,0.10648706643020406,0.0198394525796175
39,0.07617785387179431,0.25739554797901826,0.1782491882057751,0.20003361912334666,0.004728050587479682,0.2049360625884112,0.16899033504373887,0.17868967967874863,0.1169773940654362,0.09568594176979626,0.10249064205323949,0.019603174618061853
40,0.0747314279570299,0.2565995174295762,0.17551765021155863,0.19898324854233684,0.004470390774419203,0.20378701476489797,0.16747025882496552,0.17612091232748592,0.11790830861119662,0.09512625985285815,0.10056236035683576,0.01959181993323214
41,0.07405753609012156,0.25577619233552146,0.17684154826052048,0.19805896632811604,0.004307370961588972,0.20038199074128094,0.16763949394226074,0.17632823831894817,0.11716080194010454,0.09467588891001309,0.10130043809904772,0.019659186987315908
42,0.07409169919350568,0.2534918425714268,0.17542992181637707,0.1962206854539759,0.004163586151073961,0.20027667985242956,0.16599862365161672,0.17472682630314545,0.11822070926427841,0.09373672218883738,0.10095289831652361,0.020205283427939695
43,0.07472649085171082,0.25050433155368357,0.17711318328100092,0.19594583791844986,0.004245275672634735,0.19858524729223812,0.16811300375882318,0.17508714689927943,0.12000314847511404,0.09265425669796326,0.10210489569341435,0.019918120849658463
44,0.0739439795998966,0.2495907089289497,0.17674298321499543,0.19865674131056843,0.004242769278147642,0.19964816289789536,0.16754013650557575,0.17241381196414723,0.11608623844735763,0.09153496254892911,0.09951221285497441,0.019231661551577205
45,0.07361903918140075,0.24913700713830836,0.17552071459153118,0.19993441595750697,0.004142966340569889,0.20144500802544987,0.16910642736098347,0.16993863091749303,0.11615375867661308,0.09103849267258364,0.10055055469274521,0.01915576637667768
46,0.07307103933656917,0.24814300940317266,0.17435323490816004,0.19977075913373163,0.0039718272575341605,0.19910030505236456,0.1660138158237233,0.1739596128463745,0.11586164726930506,0.09310270539101433,0.0984077339663225,0.019407468464444664
47,0.07291499612962499,0.25354376785895405,0.1739760952837327,0.1955430963460137,0.0038922564948306363,0.19565046184203205,0.164977746851304,0.17326084305258357,0.11426888450103648,0.09248590206398684,0.0998903504189323,0.01952803825192592
48,0.07233490488108467,0.24546483684988582,0.1745059113292133,0.19072541068581975,0.0038770147845806446,0.1968088465578416,0.1695052560637979,0.1707612205954159,0.11594684071400586,0.09293551786857493,0.09712518751621246,0.019821500076967126
49,0.0721326825373313,0.2452786459642298,0.17363622083383448,0.19207399382310755,0.003977302626213606,0.19773959061678717,0.16671554481281953,0.17106273244409,0.11370540015837725,0.09264306241975111,0.09927636735579547,0.018962377682328224
